ring_no,scheme,species_name,age,visit_date,capture_time,location_name,gridRef,wing_length,weight,time_w
2669965,GBT,Storm Petrel,4,08/08/2013,00:20,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,124,23.7,00:20
2669964,GBT,Storm Petrel,4,08/08/2013,00:20,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,125,27,00:20
2669963,GBT,Storm Petrel,4,08/08/2013,00:20,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,124,26.7,00:20
2669962,GBT,Storm Petrel,4,08/08/2013,00:20,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,123,26.3,00:20
2669961,GBT,Storm Petrel,4,08/08/2013,00:20,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,125,26.2,00:20
2669959,GBT,Storm Petrel,4,08/08/2013,00:05,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,119,21.9,00:05
2669958,GBT,Storm Petrel,4,08/08/2013,00:01,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,124,26.6,00:01
2669957,GBT,Storm Petrel,4,08/08/2013,00:01,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,123,23.5,00:01
2669829,GBT,Storm Petrel,4,10/07/2013,01:00,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,121,24.4,01:00
2669827,GBT,Storm Petrel,4,10/07/2013,00:30,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,122,26.5,00:30
2669826,GBT,Storm Petrel,4,10/07/2013,00:30,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,123,26.1,00:30
2669954,GBT,Storm Petrel,4,07/08/2013,23:40,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,123,23.3,23:40
2669953,GBT,Storm Petrel,4,07/08/2013,23:30,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,121,24.4,23:30
2669951,GBT,Storm Petrel,4,07/08/2013,23:30,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,122,27,23:30
2669948,GBT,Storm Petrel,4,07/08/2013,23:25,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,121,23.1,23:25
2669947,GBT,Storm Petrel,4,07/08/2013,23:25,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,124,27.7,23:25
2669946,GBT,Storm Petrel,4,07/08/2013,23:15,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,120,24.5,23:15
2669945,GBT,Storm Petrel,4,07/08/2013,23:15,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,123,24.8,23:15
2669941,GBT,Storm Petrel,4,07/08/2013,23:10,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,123,26.6,23:10
2669940,GBT,Storm Petrel,4,07/08/2013,22:55,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,125,25.2,22:55
2669939,GBT,Storm Petrel,4,07/08/2013,22:55,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,125,25.1,22:55
2669938,GBT,Storm Petrel,4,07/08/2013,22:55,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,124,24.7,22:55
2669936,GBT,Storm Petrel,4,07/08/2013,22:55,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,126,25,22:55
2669935,GBT,Storm Petrel,4,07/08/2013,03:10,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,124,25.9,03:10
2669933,GBT,Storm Petrel,4,07/08/2013,03:00,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,123,25.3,03:00
2669859,GBT,Storm Petrel,4,01/08/2013,00:10,BEWAN-NRL (North Ronaldsay),HY7554,122,23.5,00:10
2669858,GBT,Storm Petrel,4,30/07/2013,02:30,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,125,26,02:30
2669857,GBT,Storm Petrel,4,30/07/2013,02:20,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,119,23.7,02:20
2669856,GBT,Storm Petrel,4,30/07/2013,02:20,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,126,26.3,02:20
2669855,GBT,Storm Petrel,4,30/07/2013,02:20,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,121,27.8,02:20
2669853,GBT,Storm Petrel,4,30/07/2013,01:50,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,123,23.8,01:50
2669851,GBT,Storm Petrel,4,30/07/2013,01:20,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,122,24.6,01:20
2669850,GBT,Storm Petrel,4,30/07/2013,01:00,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,129,24.9,01:00
2669849,GBT,Storm Petrel,4,30/07/2013,01:00,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,121,24.5,01:00
2669841,GBT,Storm Petrel,4,22/07/2013,00:40,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,119,24.7,00:40
2669840,GBT,Storm Petrel,4,12/07/2013,01:40,LUR-NRL (North Ronaldsay),HY7554,127,26.9,01:40
2669839,GBT,Storm Petrel,4,12/07/2013,01:40,LUR-NRL (North Ronaldsay),HY7554,125,24.5,01:40
2669838,GBT,Storm Petrel,4,12/07/2013,01:15,LUR-NRL (North Ronaldsay),HY7554,123,25.2,01:15
2669837,GBT,Storm Petrel,4,12/07/2013,00:50,LUR-NRL (North Ronaldsay),HY7554,124,27,00:50
2669927,GBT,Storm Petrel,4,07/08/2013,02:40,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,119,24.5,02:40
2669926,GBT,Storm Petrel,4,07/08/2013,02:40,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,122,23.4,02:40
2669925,GBT,Storm Petrel,4,07/08/2013,02:40,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,122,22.6,02:40
2669923,GBT,Storm Petrel,4,07/08/2013,02:30,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,124,24.5,02:30
2669922,GBT,Storm Petrel,4,07/08/2013,02:30,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,127,25.9,02:30
2669921,GBT,Storm Petrel,4,07/08/2013,02:20,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,126,27.2,02:20
2669920,GBT,Storm Petrel,4,07/08/2013,02:20,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,123,24.7,02:20
2669919,GBT,Storm Petrel,4,07/08/2013,02:20,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,124,25.3,02:20
2669916,GBT,Storm Petrel,4,07/08/2013,02:10,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,123,24.5,02:10
2669915,GBT,Storm Petrel,4,07/08/2013,02:10,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,122,25.2,02:10
2669913,GBT,Storm Petrel,4,07/08/2013,02:10,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,125,25.7,02:10
2669912,GBT,Storm Petrel,4,07/08/2013,02:10,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,125,25.9,02:10
2669911,GBT,Storm Petrel,4,07/08/2013,02:00,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,122,24.7,02:00
2669910,GBT,Storm Petrel,4,07/08/2013,02:00,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,124,28.7,02:00
2669909,GBT,Storm Petrel,4,07/08/2013,02:00,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,118,22.5,02:00
2669906,GBT,Storm Petrel,4,07/08/2013,01:50,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,123,27.2,01:50
2669904,GBT,Storm Petrel,4,07/08/2013,01:50,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,123,24.9,01:50
2669987,GBT,Storm Petrel,4,10/08/2013,23:30,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,122,24.4,23:30
2669985,GBT,Storm Petrel,4,10/08/2013,23:10,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,122,25.9,23:10
2669903,GBT,Storm Petrel,4,07/08/2013,01:30,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,126,24.9,01:30
2669902,GBT,Storm Petrel,4,07/08/2013,01:30,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,123,23.4,01:30
2669901,GBT,Storm Petrel,4,07/08/2013,01:30,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,120,23.6,01:30
2669899,GBT,Storm Petrel,4,07/08/2013,01:25,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,124,23.6,01:25
2669888,GBT,Storm Petrel,4,06/08/2013,23:45,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,119,24,23:45
2669887,GBT,Storm Petrel,4,06/08/2013,23:45,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,119,23.3,23:45
2669886,GBT,Storm Petrel,4,06/08/2013,23:45,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,124,24.7,23:45
2669882,GBT,Storm Petrel,4,06/08/2013,23:45,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,121,25,23:45
2669881,GBT,Storm Petrel,4,06/08/2013,23:40,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,124,24,23:40
2669878,GBT,Storm Petrel,4,06/08/2013,23:30,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,123,23.5,23:30
2669874,GBT,Storm Petrel,4,06/08/2013,23:20,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,128,25.5,23:20
2669873,GBT,Storm Petrel,4,06/08/2013,23:20,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,124,27.6,23:20
2669872,GBT,Storm Petrel,4,06/08/2013,23:15,"STOPE-NBE (Twinyess, North Ronaldsay)",HY7452,121,25.1,23:15
2669807,GBT,Storm Petrel,4,07/08/2012,23:25,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,25.3,23:25
2669806,GBT,Storm Petrel,4,07/08/2012,23:25,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,25,23:25
2669805,GBT,Storm Petrel,4,05/08/2012,02:45,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,124,24.1,02:45
2669803,GBT,Storm Petrel,4,05/08/2012,02:30,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,124,25.8,02:30
2669802,GBT,Storm Petrel,4,05/08/2012,02:30,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,120,26,02:30
2669801,GBT,Storm Petrel,4,05/08/2012,02:30,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,118,23.4,02:30
2669713,GBT,Storm Petrel,4,30/07/2012,23:30,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,124,27.7,23:30
2669712,GBT,Storm Petrel,4,30/07/2012,23:30,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,120,26.5,23:30
2669709,GBT,Storm Petrel,4,30/07/2012,02:45,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,124,23.7,02:45
2669708,GBT,Storm Petrel,4,30/07/2012,02:40,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,28.7,02:40
2669617,GBT,Storm Petrel,4,21/07/2012,01:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,123,23.8,01:30
2669616,GBT,Storm Petrel,4,21/07/2012,01:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,123,27.1,01:10
2669612,GBT,Storm Petrel,4,21/07/2012,00:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,120,24.2,00:30
2669610,GBT,Storm Petrel,4,21/07/2012,00:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,25.1,00:30
2669605,GBT,Storm Petrel,4,21/07/2012,00:00,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,121,28.3,00:00
2669603,GBT,Storm Petrel,4,20/07/2012,01:15,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,128,30.5,01:15
2669598,GBT,Storm Petrel,4,18/07/2012,02:20,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,118,21.5,02:20
2669596,GBT,Storm Petrel,4,18/07/2012,01:50,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,25.7,01:50
2669707,GBT,Storm Petrel,4,30/07/2012,02:35,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,124,22,02:35
2669706,GBT,Storm Petrel,4,30/07/2012,02:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,121,24.9,02:30
2669595,GBT,Storm Petrel,4,18/07/2012,01:50,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,25.9,01:50
2669594,GBT,Storm Petrel,4,18/07/2012,01:40,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,123,29.7,01:40
2669592,GBT,Storm Petrel,4,18/07/2012,00:35,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,121,25.3,00:35
2669590,GBT,Storm Petrel,4,18/07/2012,00:20,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,123,23.5,00:20
2669589,GBT,Storm Petrel,4,14/07/2012,01:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,123,23.3,01:10
2669588,GBT,Storm Petrel,4,14/07/2012,01:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,127,27.9,01:10
2669586,GBT,Storm Petrel,4,14/07/2012,00:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,120,24.6,00:30
2669585,GBT,Storm Petrel,4,14/07/2012,00:20,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,126,24.9,00:20
2669584,GBT,Storm Petrel,4,14/07/2012,00:20,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,25,00:20
2669582,GBT,Storm Petrel,4,11/07/2012,01:35,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,119,24.2,01:35
2669581,GBT,Storm Petrel,4,11/07/2012,01:35,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,127,25.1,01:35
2669699,GBT,Storm Petrel,4,30/07/2012,01:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,124,25.3,01:30
2669697,GBT,Storm Petrel,4,30/07/2012,01:15,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,25.7,01:15
2669577,GBT,Storm Petrel,4,11/07/2012,00:40,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,124,24,00:40
2669799,GBT,Storm Petrel,4,05/08/2012,02:10,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,125,24.1,02:10
2669798,GBT,Storm Petrel,4,05/08/2012,02:10,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,121,22.4,02:10
2669797,GBT,Storm Petrel,4,05/08/2012,01:50,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,126,25.1,01:50
2669796,GBT,Storm Petrel,4,05/08/2012,01:30,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,124,24.6,01:30
2669794,GBT,Storm Petrel,4,05/08/2012,01:30,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,119,22.6,01:30
2669793,GBT,Storm Petrel,4,05/08/2012,01:30,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,123,25.4,01:30
2669792,GBT,Storm Petrel,4,05/08/2012,01:20,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,123,25.3,01:20
2669791,GBT,Storm Petrel,4,05/08/2012,01:05,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,123,24.7,01:05
2669789,GBT,Storm Petrel,4,05/08/2012,00:55,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,121,25.1,00:55
2669788,GBT,Storm Petrel,4,05/08/2012,00:40,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,120,24.3,00:40
2669785,GBT,Storm Petrel,4,05/08/2012,00:15,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,124,25.3,00:15
2669783,GBT,Storm Petrel,4,04/08/2012,23:50,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,124,24.6,23:50
2669696,GBT,Storm Petrel,4,30/07/2012,01:15,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,124,24.3,01:15
2669695,GBT,Storm Petrel,4,30/07/2012,01:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,23.5,01:10
2669694,GBT,Storm Petrel,4,30/07/2012,01:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,124,24.6,01:10
2669693,GBT,Storm Petrel,4,30/07/2012,01:05,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,124,24.6,01:05
2669691,GBT,Storm Petrel,4,30/07/2012,00:55,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,119,26.3,00:55
2669690,GBT,Storm Petrel,4,30/07/2012,00:40,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,124,24.7,00:40
2669689,GBT,Storm Petrel,4,30/07/2012,00:40,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,121,23.3,00:40
2669688,GBT,Storm Petrel,4,30/07/2012,00:35,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,124,26.9,00:35
2669687,GBT,Storm Petrel,4,30/07/2012,00:35,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,123,24.9,00:35
2669685,GBT,Storm Petrel,4,30/07/2012,00:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,117,22.7,00:30
2669684,GBT,Storm Petrel,4,30/07/2012,00:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,123,25.7,00:30
2669683,GBT,Storm Petrel,4,30/07/2012,00:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,24.3,00:30
2669682,GBT,Storm Petrel,4,30/07/2012,00:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,25,00:10
2669680,GBT,Storm Petrel,4,30/07/2012,00:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,123,26.1,00:10
2669679,GBT,Storm Petrel,4,30/07/2012,00:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,124,24.5,00:10
2669675,GBT,Storm Petrel,4,29/07/2012,23:55,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,124,23.8,23:55
2669674,GBT,Storm Petrel,4,29/07/2012,23:55,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,24.4,23:55
2669673,GBT,Storm Petrel,4,29/07/2012,23:55,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,126,23.7,23:55
2669672,GBT,Storm Petrel,4,29/07/2012,23:50,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,123,29.2,23:50
2669671,GBT,Storm Petrel,4,29/07/2012,23:50,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,23.7,23:50
2669779,GBT,Storm Petrel,4,04/08/2012,23:30,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,124,26.5,23:30
2669778,GBT,Storm Petrel,4,04/08/2012,23:25,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,121,25.2,23:25
2669777,GBT,Storm Petrel,4,04/08/2012,23:20,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,124,27,23:20
2669776,GBT,Storm Petrel,4,04/08/2012,23:15,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,124,25.3,23:15
2669775,GBT,Storm Petrel,4,04/08/2012,23:10,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,123,25.9,23:10
2669772,GBT,Storm Petrel,4,01/08/2012,00:50,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,120,26.1,00:50
2669771,GBT,Storm Petrel,4,01/08/2012,00:50,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,24.5,00:50
2669769,GBT,Storm Petrel,4,01/08/2012,00:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,124,25.9,00:30
2669768,GBT,Storm Petrel,4,01/08/2012,00:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,126,27,00:30
2669767,GBT,Storm Petrel,4,01/08/2012,00:20,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,118,23.1,00:20
2669765,GBT,Storm Petrel,4,01/08/2012,00:20,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,120,25.2,00:20
2669762,GBT,Storm Petrel,4,01/08/2012,00:20,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,123,25.2,00:20
2669761,GBT,Storm Petrel,4,01/08/2012,00:20,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,123,24.9,00:20
2669759,GBT,Storm Petrel,4,31/07/2012,23:50,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,121,24.8,23:50
2669670,GBT,Storm Petrel,4,29/07/2012,23:40,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,24.8,23:40
2669668,GBT,Storm Petrel,4,29/07/2012,23:40,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,24.5,23:40
2669663,GBT,Storm Petrel,4,26/07/2012,02:25,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,126,24.4,02:25
2669662,GBT,Storm Petrel,4,26/07/2012,02:20,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,24.3,02:20
2669661,GBT,Storm Petrel,4,26/07/2012,02:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,124,23.4,02:10
2669659,GBT,Storm Petrel,4,26/07/2012,02:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,25.1,02:10
2669657,GBT,Storm Petrel,4,26/07/2012,02:05,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,126,25.9,02:05
2669656,GBT,Storm Petrel,4,26/07/2012,01:45,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,117,22.5,01:45
2669655,GBT,Storm Petrel,4,26/07/2012,01:45,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,119,23.5,01:45
2669653,GBT,Storm Petrel,4,26/07/2012,01:45,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,23,01:45
2669650,GBT,Storm Petrel,4,26/07/2012,01:40,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,123,25.4,01:40
2669648,GBT,Storm Petrel,4,26/07/2012,01:20,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,124,26.3,01:20
2669647,GBT,Storm Petrel,4,26/07/2012,01:20,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,121,25.2,01:20
2669755,GBT,Storm Petrel,4,31/07/2012,02:20,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,125,29.1,02:20
2669754,GBT,Storm Petrel,4,31/07/2012,02:20,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,123,24,02:20
2669753,GBT,Storm Petrel,4,31/07/2012,02:10,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,125,23.7,02:10
2669749,GBT,Storm Petrel,4,31/07/2012,01:45,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,124,25.9,01:45
2669748,GBT,Storm Petrel,4,31/07/2012,01:30,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,122,25.4,01:30
2669745,GBT,Storm Petrel,4,31/07/2012,01:20,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,120,25.7,01:20
2669743,GBT,Storm Petrel,4,31/07/2012,01:10,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,123,23.1,01:10
2669739,GBT,Storm Petrel,4,31/07/2012,01:10,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,124,24.3,01:10
2669738,GBT,Storm Petrel,4,31/07/2012,01:10,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,124,24.7,01:10
2669737,GBT,Storm Petrel,4,31/07/2012,01:10,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,122,23.9,01:10
2669735,GBT,Storm Petrel,4,31/07/2012,00:50,"SJAEVA-NMM (Bewan, North Ronaldsay)",HY7855,122,24.2,00:50
2669644,GBT,Storm Petrel,4,26/07/2012,00:55,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,26.1,00:55
2669643,GBT,Storm Petrel,4,26/07/2012,00:40,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,25.5,00:40
2669641,GBT,Storm Petrel,4,26/07/2012,00:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,121,26.3,00:30
2669636,GBT,Storm Petrel,4,26/07/2012,00:15,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,25.1,00:15
2669635,GBT,Storm Petrel,4,26/07/2012,00:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,127,24.1,00:10
2669634,GBT,Storm Petrel,4,26/07/2012,00:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,25.7,00:10
2669633,GBT,Storm Petrel,4,26/07/2012,00:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,23.8,00:10
2669632,GBT,Storm Petrel,4,26/07/2012,00:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,25,00:10
2669630,GBT,Storm Petrel,4,26/07/2012,00:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,23.6,00:10
2669629,GBT,Storm Petrel,4,26/07/2012,00:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,126,24.3,00:10
2669628,GBT,Storm Petrel,4,26/07/2012,00:00,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,26,00:00
2669627,GBT,Storm Petrel,4,26/07/2012,00:00,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,25.1,00:00
2669622,GBT,Storm Petrel,4,25/07/2012,23:55,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,123,26.8,23:55
2669621,GBT,Storm Petrel,4,25/07/2012,23:50,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,119,22.7,23:50
2669824,GBT,Storm Petrel,4,08/08/2012,00:35,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,121,24.5,00:35
2669821,GBT,Storm Petrel,4,08/08/2012,00:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,119,24.6,00:10
2669820,GBT,Storm Petrel,4,08/08/2012,00:10,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,24,00:10
2669819,GBT,Storm Petrel,4,08/08/2012,00:05,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,120,22.8,00:05
2669818,GBT,Storm Petrel,4,08/08/2012,00:05,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,23.1,00:05
2669817,GBT,Storm Petrel,4,08/08/2012,00:05,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,130,25.9,00:05
2669816,GBT,Storm Petrel,4,08/08/2012,00:05,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,121,24.5,00:05
2669815,GBT,Storm Petrel,4,07/08/2012,23:50,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,121,24.8,23:50
2669813,GBT,Storm Petrel,4,07/08/2012,23:50,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,128,23.5,23:50
